,backbone,model,method,condition,repeat,budget,accuracy_control,all_single_wrong_set_correct_control,any_single_correct_set_wrong_control,brier_control,group_equal_brier_control,group_equal_ece_control,group_equal_nll_control,group_equal_top5_control,groups_control,joint_wrong_pair_control,micro_accuracy_control,nll_control,same_wrong_pair_control,singleton_accuracy_control,taxa_control,top5_control,groups_real,taxa_real,accuracy_real,singleton_accuracy_real,joint_wrong_pair_real,same_wrong_pair_real,any_single_correct_set_wrong_real,all_single_wrong_set_correct_real,nll_real,brier_real,top5_real,micro_accuracy_real,group_equal_nll_real,group_equal_brier_real,group_equal_top5_real,group_equal_ece_real,accuracy_delta,singleton_accuracy_delta,joint_wrong_pair_delta,same_wrong_pair_delta,any_single_correct_set_wrong_delta,all_single_wrong_set_correct_delta,nll_delta,brier_delta,top5_delta
506,dinov2,mean_feature,native,unrestricted_common,1,2,0.736002734744873,0.0513401663558896,0.064142443859425,0.8460113889973465,0.8479633729207218,0.6334503786851452,2.6264288247799814,0.9379746835443038,474.0,0.2511949877515915,0.7296296296296295,2.594747915935846,0.0356231033117825,0.5519023603929266,53.0,0.9447438393193112,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1261847225683702,3.7007434154171876e-17,-0.0909302961189753,-0.1438987462572368,0.0040836434704359,0.0393380699198309,-0.04651547841903,0.0015175244875416,0.0883814647965591
511,dinov2,mean_feature,native,unrestricted_common,2,2,0.7033309894158949,0.0400765377180471,0.0845407300595979,0.8464780866182893,0.8485670539892637,0.6040172829672579,2.625692155046341,0.9466244725738396,474.0,0.2522048182425541,0.7000234411626817,2.5941174914006506,0.0432759588419965,0.5519023603929265,53.0,0.9558523412296998,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.0935129772393921,0.0,-0.0899204656280128,-0.1362458907270228,0.0244819296706088,0.0280744412819884,-0.0471459029542259,0.0019842221084844,0.0994899667069479
516,dinov2,mean_feature,native,unrestricted_common,3,2,0.7308610327478252,0.05270853360476,0.0638150895226366,0.8466001652956407,0.8487009749800208,0.6300042059537997,2.6224336630551144,0.9324660103141116,474.0,0.2580324113342981,0.7254102203469293,2.591251847904648,0.0482200538804312,0.5519023603929265,53.0,0.9425508802867292,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1210430205713224,0.0,-0.0840928725362687,-0.1313017956885881,0.0037562891336476,0.0407064371687013,-0.0500115464502283,0.0021063007858358,0.0861885057639773
521,dinov2,mean_feature,native,unrestricted_common,4,2,0.7290420446080823,0.0394792750924826,0.0474052066033198,0.8458038640311326,0.8482370062329886,0.6245379066996826,2.626213467261397,0.9222925457102672,474.0,0.2630320238810805,0.7206985466479137,2.5948645536016746,0.0507411264486736,0.5519023603929265,53.0,0.9329979157809346,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1192240324315794,0.0,-0.0790932599894864,-0.1287807231203458,-0.0126535937856692,0.0274771786564239,-0.0463988407532021,0.0013099995213277,0.0766355412581827
526,dinov2,mean_feature,native,unrestricted_common,5,2,0.7227942305772496,0.0417844297561278,0.0739391024768383,0.8464212153414831,0.8488612208083368,0.6249495930467158,2.624589848503813,0.9321847163619316,474.0,0.24505109670204,0.7205578996718237,2.594134497529771,0.0480966098890627,0.5519023603929265,53.0,0.9400522869862492,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1129762184007466,0.0,-0.0970741871685268,-0.1314252396799567,0.0138803020878492,0.0297823333200691,-0.0471288968251054,0.0019273508316782,0.0836899124634974
531,dinov2,mean_feature,native,unrestricted_common,6,2,0.715154194163628,0.050125948475005,0.0779072953601255,0.8458891489347246,0.848038167948868,0.6158477940249959,2.624543867200272,0.919690576652602,474.0,0.2570644589512514,0.711884669479606,2.5934243016237186,0.0453337281167469,0.5519023603929265,53.0,0.9343329190027302,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1053361819871252,0.0,-0.0850608249193154,-0.1341881214522724,0.0178484949711364,0.0381238520389463,-0.0478390927311579,0.0013952844249196,0.0779705444799782
536,dinov2,mean_feature,native,unrestricted_common,7,2,0.7248686236893787,0.0701091186940243,0.0747931139440573,0.8459996855798922,0.8478781606632261,0.6230863900826367,2.626728994264048,0.9227848101265824,474.0,0.2704473810605886,0.7193624003750587,2.595472474508282,0.0500029757105228,0.5519023603929265,53.0,0.9328622635226408,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1150506115128757,0.0,-0.0716779028099782,-0.1295188738584965,0.0147343135550682,0.0581070222579656,-0.0457909198465946,0.0015058210700873,0.0764998889998889
541,dinov2,mean_feature,native,unrestricted_common,8,2,0.7179502188936152,0.0423646322231227,0.0686095962039358,0.8464504727553587,0.848357149191784,0.612365804820645,2.6254285753062114,0.9297937177684013,474.0,0.2558048171255718,0.7082747304266291,2.593599068889486,0.0492182607748645,0.5519023603929266,53.0,0.9370270889138812,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1081322067171123,3.7007434154171876e-17,-0.086320466744995,-0.1303035887941548,0.0085507958149467,0.030362535787064,-0.0476643254653907,0.0019566082455538,0.0806647143911294
546,dinov2,mean_feature,native,unrestricted_common,9,2,0.7226733608809078,0.0527932671800596,0.0780960042752495,0.8462797905006313,0.8483986070801134,0.619551636043681,2.626937521839871,0.9359353023909984,474.0,0.252023902023902,0.7153305203938115,2.594764916670063,0.0428678152734756,0.5519023603929265,53.0,0.942094453415208,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.112855348704405,0.0,-0.0901013818466648,-0.1366540342955437,0.0180372038862604,0.0407911707440009,-0.0464984776848136,0.0017859259908264,0.0857320788924562
551,dinov2,mean_feature,native,unrestricted_common,10,2,0.7212741486326392,0.04061857080725,0.0781608677835092,0.8469256122016539,0.8486939959113737,0.6155113754454743,2.623283230732046,0.9310360993905296,474.0,0.2411835543911016,0.7108766994842943,2.5915949033992027,0.0554209941002393,0.5519023603929265,53.0,0.941138595855577,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1114561364561362,0.0,-0.1009417294794653,-0.12410085546878,0.0181020673945202,0.0286164743711913,-0.0496684909556739,0.0024317476918489,0.0847762213328251
556,dinov2,mean_feature,native,unrestricted_common,11,2,0.7142756876247441,0.0382607347229988,0.064660173858287,0.8465463926161844,0.848645275027649,0.6151390999798352,2.626056097174894,0.9267932489451476,474.0,0.2593248732399675,0.7112283169245194,2.5948036164643966,0.0444846034468676,0.5519023603929265,53.0,0.9371760576949256,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1044576754482413,0.0,-0.0828004106305993,-0.1350372461221518,0.0046013734692979,0.0262586382869401,-0.0464597778904802,0.0020525281063795,0.0808136831721736
561,dinov2,mean_feature,native,unrestricted_common,12,2,0.7093961215816561,0.0456376840024638,0.0854718045755781,0.8471142896970786,0.8495999028973859,0.6130601039633986,2.622509206656572,0.9451476793248944,474.0,0.2507697578452295,0.707923112986404,2.5922569991795936,0.0424347926706417,0.5519023603929266,53.0,0.9501857244781772,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.0995781094051531,3.7007434154171876e-17,-0.0913555260253373,-0.1370870568983776,0.025413004186589,0.0336355875664051,-0.0490063951752829,0.0026204251872736,0.0938233499554253
566,dinov2,mean_feature,native,unrestricted_common,13,2,0.7157169263301336,0.0386616877182914,0.065515599006165,0.8460516739051895,0.8480228664879618,0.6145453711949372,2.6267478276234004,0.928832630098453,474.0,0.2574291623819925,0.7111111111111109,2.5949747854810377,0.0511172876738914,0.5519023603929265,53.0,0.937774594378368,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1058989141536308,0.0,-0.0846961214885743,-0.1284045618951279,0.0054567986171759,0.0266595912822327,-0.0462886088738388,0.0015578093953846,0.0814122198556159
571,dinov2,mean_feature,native,unrestricted_common,14,2,0.7265934798953664,0.0414690742520931,0.0700109638788884,0.8466062692916184,0.8485814229772175,0.6248993111979976,2.623333838598994,0.921448663853727,474.0,0.244864630477838,0.7207688701359588,2.591482465520617,0.0454740577382086,0.5519023603929266,53.0,0.932281136054721,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1167754677188635,3.7007434154171876e-17,-0.0972606533927288,-0.1340477918308107,0.0099521634898993,0.0294669778160344,-0.0497809288342597,0.0021124047818136,0.0759187615319691
576,dinov2,mean_feature,native,unrestricted_common,15,2,0.7444806823737641,0.066464795395613,0.0598249496834402,0.845687196103223,0.847255466299735,0.6395159188527012,2.6286897236253384,0.9246835443037974,474.0,0.2621591633384086,0.7362165963431786,2.5959807193793245,0.0436195966856344,0.5519023603929266,53.0,0.9362412308167024,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1346626701972612,3.7007434154171876e-17,-0.0799661205321582,-0.1359022528833849,-0.0002338507055488,0.0544626989595543,-0.0452826749755524,0.0011933315934181,0.0798788562939506
581,dinov2,mean_feature,native,unrestricted_common,16,2,0.7221435447850544,0.043121745480236,0.0649220189314529,0.8466869044604014,0.8487067446456665,0.6235358800642555,2.6225593402726357,0.9320909517112048,474.0,0.2560561817637289,0.7192217533989685,2.592035146824989,0.0523167433544792,0.5519023603929265,53.0,0.9407716759131852,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1123255326085514,0.0,-0.0860691021068379,-0.1272051062145402,0.0048632185424638,0.0311196490441773,-0.0492282475298876,0.0021930399505966,0.0844093013904334
586,dinov2,mean_feature,native,unrestricted_common,17,2,0.7116999701905359,0.0328293125462936,0.0715267873286741,0.8452979889364998,0.8475965150079788,0.6111905577766765,2.627505328877687,0.924636661978434,474.0,0.2496025550270833,0.707430848570089,2.596665448954917,0.0429558387105556,0.5519023603929266,53.0,0.9364232116590606,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1018819580140331,3.7007434154171876e-17,-0.0925227288434835,-0.1365660108584637,0.011467986939685,0.0208272161102349,-0.044597945399959,0.0008041244266949,0.0800608371363087
591,dinov2,mean_feature,native,unrestricted_common,18,2,0.7209202805114754,0.0398663763443637,0.0703694279165977,0.8471951779977588,0.8488361164347474,0.622573592659196,2.625236209597137,0.9387013595874356,474.0,0.2485766679162905,0.7181903422409751,2.59426767522906,0.0444158566800076,0.5519023603929266,53.0,0.9474998970281988,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1111022683349725,3.7007434154171876e-17,-0.0935486159542763,-0.1351059928890118,0.0103106275276086,0.027864279908305,-0.0469957191258168,0.0027013134879539,0.0911375225054468
596,dinov2,mean_feature,native,unrestricted_common,19,2,0.7330188039307538,0.0593959994117226,0.0726505325561929,0.847210381250329,0.8496720086176216,0.6320954629531382,2.622714701329091,0.942920768870136,474.0,0.2537266629247761,0.7268401312705111,2.5924976571515006,0.0446460335611278,0.5519023603929266,53.0,0.9517665772382754,474.0,53.0,0.6098180121765028,0.5519023603929265,0.3421252838705669,0.1795218495690194,0.060058800388989,0.0120020964360587,2.6412633943548767,0.8444938645098049,0.8563623745227519,0.6,2.676167042223948,0.8461582970526736,0.8472105016408813,0.4953118890608616,0.1232007917542508,3.7007434154171876e-17,-0.0883986209457907,-0.1348758160078915,0.0125917321672038,0.0473939029756639,-0.0487657372033762,0.002716516740524,0.0954042027155233
801,dinov2,probability_mlp,native,difficulty_matched,0,2,0.7342951074083149,0.0055023505495203,0.0584302984460217,0.4157826472200369,0.4295637278603545,0.1748529419687171,1.2111830420224057,0.8965072667604314,474.0,0.2127769446951836,0.7153539615564931,1.1573399947182972,0.0203177703963867,0.6049366004947765,53.0,0.9085588823010206,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0627359101415704,0.0,-0.0616811298415072,-0.0893752822998105,0.0022336067147387,0.0032883870148021,-0.2005132511623635,-0.0465430706646587,0.0380343712890883
806,dinov2,probability_mlp,native,difficulty_matched,1,2,0.7383693699731436,0.006096340766152,0.0564168274073934,0.4157842763260159,0.4292440319678767,0.1802506934350162,1.175978192048486,0.90112517580872,474.0,0.211310143385615,0.7210267229254571,1.1332303235731809,0.0207153026335416,0.6049366004947765,53.0,0.9117433754226208,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0668101727063991,0.0,-0.0631479311510758,-0.0889777500626557,0.0002201356761105,0.0038823772314338,-0.2246229223074798,-0.0465414415586798,0.0412188644106884
811,dinov2,probability_mlp,native,difficulty_matched,2,2,0.7240112118256773,0.0067836949912421,0.0627283094264226,0.417202977116439,0.4290938209511368,0.1814211122523967,1.194714156513365,0.897444913267698,474.0,0.2200441737391422,0.7126347866854196,1.1490929059144193,0.0224134123505192,0.6049366004947765,53.0,0.90912902320135,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0524520145589329,0.0,-0.0544139007975486,-0.087279640345678,0.0065316176951397,0.0045697314565239,-0.2087603399662413,-0.0451227407682567,0.0386045121894178
816,dinov2,probability_mlp,native,difficulty_matched,3,2,0.7299092009783834,0.0056044497082232,0.0543604136371432,0.4185160051615854,0.4320172130807522,0.1782593023578605,1.2039722329657776,0.8898968588842008,474.0,0.2213348350926967,0.7143928738865446,1.1523210425505477,0.0203860197570889,0.6049366004947765,53.0,0.9038438907935764,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0583500037116389,0.0,-0.0531232394439942,-0.0893070329391084,-0.0018362780941397,0.003390486173505,-0.205532203330113,-0.0438097127231102,0.033319379781644
821,dinov2,probability_mlp,native,difficulty_matched,4,2,0.7390777519708337,0.0058303157359761,0.0476087271684756,0.4173185227372163,0.4305597507441659,0.1885411452053161,1.2047105656746122,0.904664791373652,474.0,0.2191438365966667,0.7226207219878106,1.1550840097765325,0.0196178123064915,0.6049366004947765,53.0,0.9138330979525948,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0675185547040892,0.0,-0.0553142379400241,-0.0900752403897057,-0.0085879645628073,0.0036163522012578,-0.2027692361041283,-0.0450071951474793,0.0433085869406624
826,dinov2,probability_mlp,native,difficulty_matched,5,2,0.7303832959493336,0.0041531668890159,0.0595193503212371,0.4178727678185429,0.4311658700272439,0.176143752328049,1.1975512528836554,0.904242850445382,474.0,0.2142505206184451,0.7139006094702297,1.1456058108395284,0.0196431480236511,0.6049366004947765,53.0,0.9149190170416583,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0588240986825891,0.0,-0.0602075539182457,-0.0900499046725461,0.0033226585899541,0.0019392033542976,-0.212247435041132,-0.0444529500661528,0.0443945060297261
831,dinov2,probability_mlp,native,difficulty_matched,6,2,0.733267079414878,0.0046280414204942,0.059806263501232,0.4181377411156515,0.4311057825216203,0.1850436858141221,1.1862844995940434,0.9042662916080636,474.0,0.211554698504384,0.7176043131739335,1.1407493273608924,0.0199312509060936,0.6049366004947766,53.0,0.9148017484495472,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0617078821481336,3.7007434154171876e-17,-0.0629033760323068,-0.0897618017901036,0.0036095717699491,0.0024140778857759,-0.217103918519768,-0.0441879767690441,0.0442772374376148
836,dinov2,probability_mlp,native,difficulty_matched,7,2,0.7281607165254963,0.0061398594417462,0.0490563681601417,0.4221187145782971,0.434612171768612,0.1723752323662066,1.211507786090919,0.9017346460384436,474.0,0.228922774756108,0.7128691983122364,1.159891167667452,0.0202500009889947,0.6049366004947765,53.0,0.9138787836901044,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0566015192587519,0.0,-0.0455352997805828,-0.0894430517072026,-0.0071403235711411,0.0039258959070279,-0.1979620782132085,-0.0402070033063986,0.043354272678172
841,dinov2,probability_mlp,native,difficulty_matched,8,2,0.7365095538051513,0.0041504442447838,0.0522275360325674,0.4164093453279657,0.4299511631264159,0.1867183340483716,1.2090165551984022,0.9029535864978904,474.0,0.215413354407065,0.7200187529301454,1.151461978697948,0.0209163739824117,0.6049366004947765,53.0,0.915504455362946,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0649503565384067,0.0,-0.0590447201296258,-0.0887766787137856,-0.0039691556987154,0.0019364807100656,-0.2063912671827126,-0.0459163725567299,0.0449799443510136
846,dinov2,probability_mlp,native,difficulty_matched,9,2,0.7460485531240247,0.0052502790710337,0.0505589012664484,0.4132475626235514,0.4273196982210812,0.1897488971474413,1.1854827409129651,0.9052742616033754,474.0,0.2086428246805605,0.7278012189404595,1.1374317421880784,0.0175691097860909,0.6049366004947765,53.0,0.916442054335136,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0744893558572802,0.0,-0.0658152498561303,-0.0921239429101064,-0.0056377904648344,0.0030363155363155,-0.2204215036925822,-0.0490781552611443,0.0459175433232038
851,dinov2,probability_mlp,native,difficulty_matched,10,2,0.7371314074930426,0.0051839146178768,0.0545267072782796,0.4157191114582459,0.4297802115218233,0.1773156240020092,1.2066332413364362,0.8978199718706049,474.0,0.2135257998465545,0.7172761368963899,1.156128422864681,0.0145788086825822,0.6049366004947765,53.0,0.9102147910324012,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0655722102262982,0.0,-0.0609322746901363,-0.095114244013615,-0.0016699844530033,0.0029699510831586,-0.2017248230159792,-0.0466066064264497,0.0396902800204687
856,dinov2,probability_mlp,native,difficulty_matched,11,2,0.7339088380755047,0.0037176572553931,0.0550167512431663,0.4148209033014343,0.4281468881474113,0.1887717382939584,1.210010766390201,0.8951476793248944,474.0,0.214792067936722,0.7187294889826535,1.1571522116309527,0.0175509966390469,0.6049366004947765,53.0,0.9068686874504484,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0623496408087602,0.0,-0.0596660065999688,-0.0921420560571503,-0.0011799404881165,0.0015036937206748,-0.2007010342497077,-0.0475048145832614,0.0363441764385162
861,dinov2,probability_mlp,native,difficulty_matched,12,2,0.7242598305491387,0.0037989962518264,0.0611800498592951,0.4182335500683333,0.4308250382151261,0.1732608395136553,1.1907723545412123,0.9000468823253632,474.0,0.2183591158433925,0.7109470229723395,1.1453166632931628,0.018467809269696,0.6049366004947766,53.0,0.9097447014899844,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0527006332823942,3.7007434154171876e-17,-0.0560989586932983,-0.0912252434265012,0.0049833581280122,0.0015850327171081,-0.2125365825874977,-0.0440921678163624,0.039220190478052
866,dinov2,probability_mlp,native,difficulty_matched,13,2,0.7404534174188262,0.0063234546725112,0.0494718797391753,0.4159460249810294,0.4293637081305577,0.189032137177385,1.182258692973451,0.9061415846225972,474.0,0.2163981575145096,0.7241209563994374,1.1404519209147947,0.0193929352734384,0.6049366004947766,53.0,0.9172316560681338,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0688942201520818,3.7007434154171876e-17,-0.0580599170221812,-0.0903001174227589,-0.0067248119921075,0.004109491137793,-0.2174013249658658,-0.0463796929036662,0.0467071450562016
871,dinov2,probability_mlp,native,difficulty_matched,14,2,0.7340347400095827,0.0049996823581729,0.050760484565516,0.4181318669349703,0.4305484204797167,0.1887019503472195,1.210670212004434,0.908134083450539,474.0,0.2202044577830741,0.719831223628692,1.1562232810712394,0.0195695551827627,0.6049366004947766,53.0,0.91977163297918,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0624755427428382,3.7007434154171876e-17,-0.0542536167536167,-0.0901234975134346,-0.0054362071657669,0.0027857188234546,-0.2016299648094211,-0.0441938509497254,0.0492471219672477
876,dinov2,probability_mlp,native,difficulty_matched,15,2,0.7260959079355304,0.0059861434861434,0.0550815333048037,0.4195314434629234,0.4336932582988612,0.1786738643268157,1.212467174034485,0.8936005625879044,474.0,0.2248087022458091,0.7082512892639475,1.154254151223732,0.02207977498858,0.6049366004947766,53.0,0.9071874375333494,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.054536710668786,3.7007434154171876e-17,-0.0496493722908817,-0.0876132777076173,-0.0011151584264791,0.0037721799514252,-0.2035990946569287,-0.0427942744217722,0.0366629265214171
881,dinov2,probability_mlp,native,difficulty_matched,16,2,0.7240407391350786,0.0096864875166761,0.0529086624998574,0.42039383412135,0.4325369985635579,0.1714025057593785,1.2014005897620048,0.9068213783403656,474.0,0.2327370858817399,0.7108298171589311,1.1567386437903824,0.02160459212346,0.6049366004947766,53.0,0.9151824765032311,474.0,53.0,0.6715591972667444,0.6049366004947765,0.2744580745366909,0.1096930526961973,0.0561966917312829,0.0022139635347182,1.3578532458806605,0.4623257178846957,0.8705245110119323,0.6583216127519925,1.4193981457942877,0.4736595752755048,0.8633614627285513,0.0949895663096962,0.0524815418683343,3.7007434154171876e-17,-0.0417209886549509,-0.0880884605727372,-0.0032880292314254,0.0074725239819579,-0.2011146020902781,-0.0419318837633457,0.0446579654912988
