observation_id,observer_id,taxon_id,class_index,cohort,split
155736524,2811028,9152,26,robird_scaleup_v5_2_4_candidate,train
176112194,857593,9152,26,robird_scaleup_v5_2_4_candidate,train
191525640,974839,9152,26,robird_scaleup_v5_2_4_candidate,development_test
194392613,4299250,9152,26,robird_scaleup_v5_2_4_candidate,train
216692823,444856,9152,26,roq_confirmation_inspected,train
236550529,1097584,9152,26,roq_confirmation_inspected,development_test
249104366,4147582,9152,26,roq_confirmation_inspected,train
259004722,5892,9152,26,roq_confirmation_inspected,development_test
269024009,758243,9152,26,roq_confirmation_inspected,train
283824539,7975269,9152,26,roq_confirmation_inspected,train
288358445,5624215,9152,26,robird_scaleup_v5_2_4_candidate,train
299366682,305683,9152,26,roq_confirmation_inspected,train
305593113,2514379,9152,26,robird_scaleup_v5_2_4_candidate,train
336094527,1132847,9152,26,roq_confirmation_inspected,validation
344345631,2290690,9152,26,roq_confirmation_inspected,train
345994067,8429091,9152,26,roq_confirmation_inspected,validation
347365060,735780,9152,26,roq_original_inspected,train
348734843,7954801,9152,26,roq_original_inspected,train
350572217,1993152,9152,26,roq_original_inspected,validation
352321646,81292,9152,26,roq_original_inspected,train
353982390,493290,9152,26,roq_original_inspected,train
357700661,5431621,9152,26,roq_confirmation_inspected,train
359155010,3325109,9152,26,roq_original_inspected,train
361294763,208559,9152,26,roq_confirmation_inspected,development_test
362787914,7278595,9152,26,roq_original_inspected,train
366180065,4103901,9152,26,roq_original_inspected,train
367725897,9606465,9152,26,roq_confirmation_inspected,train
370198651,10364459,9152,26,robird_scaleup_v5_2_4_candidate,train
371593769,4999098,9152,26,roq_original_inspected,train
373005393,1020330,9152,26,roq_original_inspected,development_test
376062851,10656308,9152,26,roq_original_inspected,train
378606295,1099943,9152,26,roq_original_inspected,train
387529852,3362707,9152,26,roq_original_inspected,train
13861158,1000430,9156,27,robird_scaleup_v5_2_4_candidate,train
19271303,1137880,9156,27,robird_scaleup_v5_2_4_candidate,train
37505459,1817411,9156,27,robird_scaleup_v5_2_4_candidate,train
39804808,224438,9156,27,robird_scaleup_v5_2_5_candidate,validation
65386522,3062550,9156,27,robird_scaleup_v5_2_4_candidate,train
69455290,2144208,9156,27,robird_scaleup_v5_2_4_candidate,development_test
108859513,90787,9156,27,robird_scaleup_v5_2_4_candidate,development_test
109600567,2740992,9156,27,robird_scaleup_v5_2_4_candidate,train
111576884,3056132,9156,27,robird_scaleup_v5_2_4_candidate,train
154261784,571451,9156,27,robird_scaleup_v5_2_4_candidate,development_test
155566436,4752269,9156,27,robird_scaleup_v5_2_4_candidate,validation
157842020,3927975,9156,27,robird_scaleup_v5_2_4_candidate,train
192147656,155080,9156,27,robird_scaleup_v5_2_4_candidate,validation
192585515,7067295,9156,27,robird_scaleup_v5_2_4_candidate,train
226253104,2527,9156,27,roq_confirmation_inspected,validation
249884323,1806001,9156,27,robird_scaleup_v5_2_4_candidate,train
254439008,6949412,9156,27,robird_scaleup_v5_2_4_candidate,train
256191155,5182884,9156,27,roq_confirmation_inspected,train
259396281,7415224,9156,27,robird_scaleup_v5_2_4_candidate,train
262205638,547005,9156,27,roq_confirmation_inspected,train
263103065,1558498,9156,27,roq_confirmation_inspected,train
263926568,789180,9156,27,robird_scaleup_v5_2_4_candidate,validation
265604348,3441351,9156,27,roq_confirmation_inspected,train
289796319,8112878,9156,27,roq_confirmation_inspected,train
319864550,9620960,9156,27,robird_scaleup_v5_2_4_candidate,train
326102782,1791402,9156,27,roq_confirmation_inspected,train
329375367,748181,9156,27,robird_scaleup_v5_2_4_candidate,train
330255161,7393004,9156,27,roq_confirmation_inspected,train
330917252,1052323,9156,27,robird_scaleup_v5_2_4_candidate,development_test
332118611,514765,9156,27,roq_confirmation_inspected,validation
334170633,7210063,9156,27,robird_scaleup_v5_2_4_candidate,train
336132962,3170656,9156,27,robird_scaleup_v5_2_4_candidate,validation
336501928,5642163,9156,27,roq_confirmation_inspected,validation
336633505,6223592,9156,27,roq_confirmation_inspected,development_test
337456225,5754938,9156,27,roq_confirmation_inspected,train
337577372,7954801,9156,27,roq_original_inspected,train
338616965,7907944,9156,27,roq_confirmation_inspected,train
341032221,1189361,9156,27,roq_original_inspected,train
343407370,4947107,9156,27,roq_original_inspected,train
343414230,5365704,9156,27,roq_original_inspected,train
344290105,43591,9156,27,roq_original_inspected,development_test
345295410,5957673,9156,27,roq_original_inspected,train
346469837,3358736,9156,27,roq_original_inspected,train
348200248,3237772,9156,27,roq_original_inspected,train
351211714,4835532,9156,27,roq_original_inspected,train
351213214,4835532,9156,27,roq_original_inspected,train
351313112,4835532,9156,27,roq_original_inspected,train
353179693,3237772,9156,27,roq_original_inspected,train
375367796,1249080,9156,27,roq_original_inspected,train
378425453,488462,9156,27,robird_scaleup_v5_2_4_candidate,development_test
50120439,1464136,9319,28,robird_scaleup_v5_2_4_candidate,train
50123176,905104,9319,28,robird_scaleup_v5_2_4_candidate,validation
66293216,553109,9319,28,robird_scaleup_v5_2_4_candidate,validation
74674775,4942,9319,28,robird_scaleup_v5_2_4_candidate,validation
75128233,899880,9319,28,robird_scaleup_v5_2_4_candidate,train
79873486,901870,9319,28,robird_scaleup_v5_2_4_candidate,validation
80129957,2055491,9319,28,robird_scaleup_v5_2_4_candidate,train
80232977,1972360,9319,28,robird_scaleup_v5_2_4_candidate,train
80726048,1768539,9319,28,robird_scaleup_v5_2_4_candidate,train
92935445,446114,9319,28,robird_scaleup_v5_2_4_candidate,train
119462482,5384891,9319,28,robird_scaleup_v5_2_4_candidate,train
120174747,1948897,9319,28,robird_scaleup_v5_2_4_candidate,validation
126016163,5185297,9319,28,robird_scaleup_v5_2_4_candidate,development_test
149985588,4276234,9319,28,robird_scaleup_v5_2_4_candidate,train
151779345,687915,9319,28,robird_scaleup_v5_2_4_candidate,train
161693649,2901797,9319,28,robird_scaleup_v5_2_4_candidate,development_test
172888785,3516165,9319,28,robird_scaleup_v5_2_4_candidate,validation
196942213,6424267,9319,28,robird_scaleup_v5_2_4_candidate,train
202840177,213377,9319,28,robird_scaleup_v5_2_4_candidate,validation
208139803,841774,9319,28,robird_scaleup_v5_2_4_candidate,train
215940159,5351855,9319,28,roq_confirmation_inspected,train
216453149,7392626,9319,28,roq_confirmation_inspected,train
217172900,2597677,9319,28,robird_scaleup_v5_2_4_candidate,train
220098964,5552134,9319,28,roq_confirmation_inspected,train
221477889,198371,9319,28,robird_scaleup_v5_2_4_candidate,development_test
227215908,1676302,9319,28,roq_confirmation_inspected,train
228185457,8012457,9319,28,robird_scaleup_v5_2_4_candidate,train
229847884,4709531,9319,28,roq_confirmation_inspected,development_test
236536938,2929807,9319,28,robird_scaleup_v5_2_4_candidate,train
248578782,2692769,9319,28,roq_confirmation_inspected,train
253658414,1939,9319,28,robird_scaleup_v5_2_4_candidate,development_test
266469322,6482494,9319,28,roq_confirmation_inspected,train
270219982,77293,9319,28,roq_confirmation_inspected,development_test
305464073,17047,9319,28,roq_confirmation_inspected,development_test
309363022,505286,9319,28,roq_confirmation_inspected,development_test
331195718,2249835,9319,28,roq_confirmation_inspected,train
334957739,662709,9319,28,roq_confirmation_inspected,validation
345349776,161757,9319,28,robird_scaleup_v5_2_4_candidate,train
346939251,7913441,9319,28,roq_original_inspected,train
347989203,264009,9319,28,roq_original_inspected,train
348987754,582773,9319,28,roq_original_inspected,train
349385344,5789328,9319,28,roq_original_inspected,train
351570899,19402,9319,28,roq_original_inspected,train
356559493,8294426,9319,28,roq_confirmation_inspected,train
357254171,264009,9319,28,roq_original_inspected,train
362243048,1928,9319,28,roq_original_inspected,train
368139638,159364,9319,28,roq_original_inspected,train
372151383,3167975,9319,28,roq_original_inspected,train
373749491,210826,9319,28,roq_original_inspected,train
379293787,1417803,9319,28,roq_original_inspected,train
381486068,1417803,9319,28,roq_original_inspected,train
386372233,3188668,9319,28,roq_original_inspected,train
641712,32993,9325,29,robird_scaleup_v5_2_4_candidate,train
8874262,26330,9325,29,robird_scaleup_v5_2_4_candidate,train
25453927,1071174,9325,29,robird_scaleup_v5_2_4_candidate,validation
45829068,1029088,9325,29,robird_scaleup_v5_2_4_candidate,train
46337152,2855156,9325,29,robird_scaleup_v5_2_4_candidate,validation
51162384,112499,9325,29,robird_scaleup_v5_2_4_candidate,validation
52890377,24701,9325,29,robird_scaleup_v5_2_4_candidate,train
67057680,3906451,9325,29,robird_scaleup_v5_2_4_candidate,train
70421466,723035,9325,29,robird_scaleup_v5_2_4_candidate,train
81346438,2472264,9325,29,robird_scaleup_v5_2_4_candidate,development_test
102192342,1131111,9325,29,robird_scaleup_v5_2_4_candidate,train
115468330,845199,9325,29,robird_scaleup_v5_2_4_candidate,train
117073967,170927,9325,29,robird_scaleup_v5_2_4_candidate,development_test
117483450,1164145,9325,29,robird_scaleup_v5_2_4_candidate,train
147561809,2970772,9325,29,robird_scaleup_v5_2_4_candidate,train
175969367,4738988,9325,29,robird_scaleup_v5_2_4_candidate,train
190359574,7451627,9325,29,robird_scaleup_v5_2_4_candidate,train
197002419,3648124,9325,29,robird_scaleup_v5_2_4_candidate,validation
211385296,2321639,9325,29,roq_confirmation_inspected,validation
215567275,2906477,9325,29,roq_confirmation_inspected,train
218135840,980340,9325,29,roq_confirmation_inspected,train
234820899,608757,9325,29,roq_confirmation_inspected,development_test
250928937,6117287,9325,29,roq_confirmation_inspected,train
274816746,1966588,9325,29,roq_confirmation_inspected,validation
275263665,223914,9325,29,roq_confirmation_inspected,train
280539020,3242626,9325,29,robird_scaleup_v5_2_4_candidate,train
281738683,8294050,9325,29,robird_scaleup_v5_2_4_candidate,development_test
282126123,1251748,9325,29,robird_scaleup_v5_2_4_candidate,development_test
288735819,7376571,9325,29,robird_scaleup_v5_2_5_candidate,train
331927581,2186966,9325,29,roq_confirmation_inspected,development_test
335107395,26667,9325,29,roq_confirmation_inspected,validation
349659278,117926,9325,29,roq_confirmation_inspected,development_test
353063936,5610079,9325,29,roq_confirmation_inspected,train
359832986,5544681,9325,29,roq_original_inspected,train
360098557,106692,9325,29,roq_original_inspected,train
360259623,2058936,9325,29,roq_confirmation_inspected,train
360443139,3358736,9325,29,roq_original_inspected,train
360449983,1501,9325,29,roq_original_inspected,train
360751670,306205,9325,29,roq_original_inspected,train
360782640,106692,9325,29,roq_original_inspected,train
361426137,1154205,9325,29,roq_original_inspected,train
362193888,943640,9325,29,roq_original_inspected,train
366449405,2121347,9325,29,roq_original_inspected,train
367132878,306205,9325,29,roq_original_inspected,train
369798317,4199621,9325,29,roq_confirmation_inspected,train
371710660,3861712,9325,29,roq_original_inspected,train
378240787,210087,9325,29,roq_original_inspected,train
380446520,735780,9325,29,roq_original_inspected,train
166788145,5596013,9346,30,robird_scaleup_v5_2_4_candidate,train
168358819,5393011,9346,30,robird_scaleup_v5_2_4_candidate,train
194402397,818121,9346,30,robird_scaleup_v5_2_4_candidate,development_test
200673007,5959092,9346,30,robird_scaleup_v5_2_4_candidate,train
210983514,7205319,9346,30,robird_scaleup_v5_2_4_candidate,train
212662583,1813490,9346,30,robird_scaleup_v5_2_4_candidate,train
213241999,2438172,9346,30,robird_scaleup_v5_2_4_candidate,development_test
215098056,6172593,9346,30,robird_scaleup_v5_2_4_candidate,development_test
220106315,5190297,9346,30,robird_scaleup_v5_2_4_candidate,train
220492002,99635,9346,30,robird_scaleup_v5_2_4_candidate,validation
232070491,582477,9346,30,robird_scaleup_v5_2_4_candidate,development_test
240934375,3985012,9346,30,robird_scaleup_v5_2_4_candidate,train
249056254,7611622,9346,30,robird_scaleup_v5_2_4_candidate,train
254128251,4924934,9346,30,robird_scaleup_v5_2_4_candidate,train
263481640,1498352,9346,30,robird_scaleup_v5_2_4_candidate,train
280295865,6530181,9346,30,robird_scaleup_v5_2_4_candidate,validation
280548429,6767157,9346,30,robird_scaleup_v5_2_4_candidate,train
289613811,4087647,9346,30,robird_scaleup_v5_2_4_candidate,development_test
290530659,7699104,9346,30,robird_scaleup_v5_2_4_candidate,validation
320273110,9364942,9346,30,robird_scaleup_v5_2_4_candidate,train
324197509,329697,9346,30,robird_scaleup_v5_2_4_candidate,train
337552201,4328180,9346,30,roq_confirmation_inspected,train
340114992,4026605,9346,30,roq_confirmation_inspected,validation
343531282,2720672,9346,30,roq_confirmation_inspected,train
353220247,152113,9346,30,roq_confirmation_inspected,development_test
358257281,2939221,9346,30,roq_confirmation_inspected,validation
358904702,7834457,9346,30,roq_confirmation_inspected,development_test
359392885,2637528,9346,30,roq_confirmation_inspected,validation
360076689,1063403,9346,30,roq_confirmation_inspected,train
360933877,1277150,9346,30,robird_scaleup_v5_2_4_candidate,train
361685749,1191426,9346,30,robird_scaleup_v5_2_4_candidate,validation
362044501,3994875,9346,30,robird_scaleup_v5_2_4_candidate,train
362196604,5973479,9346,30,roq_confirmation_inspected,train
362412457,4237140,9346,30,roq_confirmation_inspected,train
362845009,6300536,9346,30,roq_confirmation_inspected,train
363239316,615467,9346,30,robird_scaleup_v5_2_4_candidate,train
364803439,881827,9346,30,robird_scaleup_v5_2_4_candidate,development_test
368766173,2181300,9346,30,roq_original_inspected,train
369145886,4561503,9346,30,roq_original_inspected,train
371054162,24865,9346,30,roq_original_inspected,train
371096152,7193171,9346,30,roq_original_inspected,train
371751719,4445287,9346,30,roq_confirmation_inspected,train
372091506,2560401,9346,30,roq_original_inspected,train
373759648,3841375,9346,30,roq_original_inspected,validation
373889649,24865,9346,30,roq_original_inspected,train
375379270,2187225,9346,30,roq_original_inspected,train
375587605,159364,9346,30,roq_original_inspected,train
375946779,3503466,9346,30,roq_confirmation_inspected,train
376197807,8244416,9346,30,roq_original_inspected,train
377106983,578730,9346,30,roq_original_inspected,train
384706841,912605,9346,30,roq_original_inspected,train
389845031,245338,9346,30,roq_original_inspected,train
152945159,3604649,9424,31,robird_scaleup_v5_2_4_candidate,train
153189548,5416369,9424,31,robird_scaleup_v5_2_4_candidate,train
157780171,3251661,9424,31,robird_scaleup_v5_2_4_candidate,development_test
159006546,5075294,9424,31,robird_scaleup_v5_2_4_candidate,train
159728732,510973,9424,31,robird_scaleup_v5_2_4_candidate,train
160924379,2331022,9424,31,robird_scaleup_v5_2_4_candidate,train
161516126,3466381,9424,31,robird_scaleup_v5_2_4_candidate,train
162056232,2222254,9424,31,robird_scaleup_v5_2_4_candidate,train
163059481,289414,9424,31,robird_scaleup_v5_2_4_candidate,validation
166213871,3965481,9424,31,robird_scaleup_v5_2_4_candidate,development_test
202285468,733463,9424,31,robird_scaleup_v5_2_4_candidate,train
205071652,4654191,9424,31,robird_scaleup_v5_2_4_candidate,development_test
213227357,2890529,9424,31,robird_scaleup_v5_2_4_candidate,validation
240941766,146420,9424,31,robird_scaleup_v5_2_4_candidate,train
264887315,3130788,9424,31,robird_scaleup_v5_2_4_candidate,development_test
266648251,4559244,9424,31,roq_confirmation_inspected,train
268626905,6799091,9424,31,robird_scaleup_v5_2_4_candidate,train
269153572,8064023,9424,31,roq_confirmation_inspected,train
270229464,1676696,9424,31,robird_scaleup_v5_2_4_candidate,train
271192781,1308759,9424,31,robird_scaleup_v5_2_4_candidate,development_test
271197225,6974781,9424,31,robird_scaleup_v5_2_4_candidate,validation
271690061,5523167,9424,31,roq_confirmation_inspected,train
273070475,6865986,9424,31,roq_confirmation_inspected,train
274120826,4365155,9424,31,roq_confirmation_inspected,train
279081287,4003038,9424,31,robird_scaleup_v5_2_4_candidate,train
279147671,1946743,9424,31,robird_scaleup_v5_2_4_candidate,train
279361154,793323,9424,31,roq_confirmation_inspected,validation
288323523,851223,9424,31,roq_confirmation_inspected,validation
305507124,2248202,9424,31,roq_confirmation_inspected,validation
308897852,7646555,9424,31,roq_confirmation_inspected,train
313083061,55392,9424,31,roq_confirmation_inspected,train
319864759,9698181,9424,31,robird_scaleup_v5_2_4_candidate,development_test
323305133,2317548,9424,31,robird_scaleup_v5_2_4_candidate,train
332440728,3700774,9424,31,roq_confirmation_inspected,validation
334406038,34144,9424,31,robird_scaleup_v5_2_4_candidate,train
355708727,5854272,9424,31,robird_scaleup_v5_2_4_candidate,train
361333074,9181127,9424,31,roq_original_inspected,train
364389041,533473,9424,31,roq_original_inspected,development_test
364478359,1036257,9424,31,roq_original_inspected,train
364827329,1154205,9424,31,roq_original_inspected,train
365518391,1154205,9424,31,roq_original_inspected,train
365850963,3746842,9424,31,roq_original_inspected,train
365916994,1132997,9424,31,roq_original_inspected,train
366108215,1154205,9424,31,roq_original_inspected,train
370195678,1276353,9424,31,roq_confirmation_inspected,train
371316952,7131268,9424,31,roq_original_inspected,train
371798577,4054675,9424,31,roq_confirmation_inspected,train
373352267,2950088,9424,31,roq_original_inspected,train
373379121,6230219,9424,31,roq_original_inspected,development_test
374160533,4714503,9424,31,robird_scaleup_v5_2_4_candidate,validation
378906929,6464709,9424,31,roq_original_inspected,train
386178927,3377468,9424,31,roq_original_inspected,train
11790713,895775,9535,32,robird_scaleup_v5_2_4_candidate,validation
37763260,1108972,9535,32,robird_scaleup_v5_2_4_candidate,train
73570019,1545764,9535,32,robird_scaleup_v5_2_4_candidate,train
110113558,3645932,9535,32,robird_scaleup_v5_2_5_candidate,validation
138532553,2181824,9535,32,robird_scaleup_v5_2_4_candidate,development_test
139371452,7682,9535,32,robird_scaleup_v5_2_4_candidate,validation
145395589,13710,9535,32,robird_scaleup_v5_2_4_candidate,development_test
160009598,4155613,9535,32,robird_scaleup_v5_2_4_candidate,train
164436701,1094975,9535,32,robird_scaleup_v5_2_4_candidate,development_test
165446677,653754,9535,32,robird_scaleup_v5_2_4_candidate,development_test
168261741,1446275,9535,32,robird_scaleup_v5_2_4_candidate,validation
189376003,347486,9535,32,robird_scaleup_v5_2_4_candidate,train
208396173,2553130,9535,32,robird_scaleup_v5_2_4_candidate,train
243636138,7841544,9535,32,robird_scaleup_v5_2_4_candidate,train
250462785,1187114,9535,32,robird_scaleup_v5_2_4_candidate,train
250729933,616943,9535,32,roq_confirmation_inspected,train
253701959,2513344,9535,32,robird_scaleup_v5_2_4_candidate,train
253940246,1227092,9535,32,roq_confirmation_inspected,train
254777592,400025,9535,32,roq_confirmation_inspected,development_test
257548412,6611323,9535,32,roq_confirmation_inspected,train
257548987,142206,9535,32,roq_confirmation_inspected,development_test
257667241,18846,9535,32,roq_confirmation_inspected,train
258868469,730496,9535,32,robird_scaleup_v5_2_4_candidate,train
258869703,6585323,9535,32,robird_scaleup_v5_2_4_candidate,train
267540472,6509946,9535,32,roq_confirmation_inspected,train
268719019,5700275,9535,32,roq_confirmation_inspected,train
270052802,2209598,9535,32,robird_scaleup_v5_2_4_candidate,validation
270711341,4779228,9535,32,robird_scaleup_v5_2_4_candidate,validation
285498417,7658394,9535,32,roq_confirmation_inspected,train
334316500,421102,9535,32,roq_confirmation_inspected,development_test
347146256,4476552,9535,32,robird_scaleup_v5_2_4_candidate,development_test
348191496,4403034,9535,32,roq_confirmation_inspected,train
357750761,4268148,9535,32,roq_original_inspected,train
358066882,8241069,9535,32,roq_original_inspected,train
359330704,2418298,9535,32,roq_original_inspected,train
359597139,2418298,9535,32,roq_original_inspected,train
361903478,6114174,9535,32,roq_original_inspected,train
370628528,4502719,9535,32,roq_confirmation_inspected,train
374217230,8229892,9535,32,roq_original_inspected,train
375408056,1897685,9535,32,roq_original_inspected,train
375419033,1897685,9535,32,roq_original_inspected,train
376304160,40229,9535,32,roq_confirmation_inspected,train
379208601,970009,9535,32,robird_scaleup_v5_2_4_candidate,train
379267939,8588769,9535,32,roq_original_inspected,validation
381866478,600928,9535,32,roq_original_inspected,train
384399676,7929019,9535,32,roq_original_inspected,train
385489063,7044330,9535,32,robird_scaleup_v5_2_4_candidate,train
386425385,4686689,9535,32,roq_original_inspected,train
387258775,400565,9535,32,robird_scaleup_v5_2_4_candidate,train
388880329,10656308,9535,32,roq_original_inspected,train
178370346,1255162,9721,33,robird_scaleup_v5_2_4_candidate,train
185103002,5624801,9721,33,robird_scaleup_v5_2_4_candidate,train
188402737,7053442,9721,33,robird_scaleup_v5_2_4_candidate,train
190409106,3753,9721,33,robird_scaleup_v5_2_4_candidate,validation
200469636,40221,9721,33,robird_scaleup_v5_2_4_candidate,development_test
221022769,152239,9721,33,robird_scaleup_v5_2_4_candidate,train
228069084,1716369,9721,33,robird_scaleup_v5_2_4_candidate,development_test
228477303,2067668,9721,33,robird_scaleup_v5_2_4_candidate,train
230175955,4791369,9721,33,robird_scaleup_v5_2_4_candidate,train
239613326,6316929,9721,33,robird_scaleup_v5_2_4_candidate,train
256325603,1301416,9721,33,robird_scaleup_v5_2_4_candidate,train
276704681,1956659,9721,33,robird_scaleup_v5_2_4_candidate,development_test
277175590,1515879,9721,33,robird_scaleup_v5_2_4_candidate,train
279323536,3003602,9721,33,robird_scaleup_v5_2_4_candidate,validation
289437474,4488512,9721,33,robird_scaleup_v5_2_4_candidate,validation
293406941,332198,9721,33,robird_scaleup_v5_2_4_candidate,train
312876097,115422,9721,33,robird_scaleup_v5_2_4_candidate,development_test
315152763,1472247,9721,33,roq_confirmation_inspected,train
317391454,8160272,9721,33,roq_confirmation_inspected,train
317879843,8566710,9721,33,roq_confirmation_inspected,train
317994852,304494,9721,33,robird_scaleup_v5_2_4_candidate,development_test
318232190,5163239,9721,33,roq_confirmation_inspected,train
324544514,1107462,9721,33,roq_confirmation_inspected,train
325764517,1748806,9721,33,roq_confirmation_inspected,validation
329278689,4780470,9721,33,roq_confirmation_inspected,train
331016864,6762458,9721,33,robird_scaleup_v5_2_4_candidate,train
331516870,6397916,9721,33,robird_scaleup_v5_2_4_candidate,train
332807767,6974504,9721,33,roq_confirmation_inspected,train
337290287,5165410,9721,33,robird_scaleup_v5_2_4_candidate,train
338167676,331926,9721,33,robird_scaleup_v5_2_4_candidate,validation
343424405,83410,9721,33,roq_confirmation_inspected,development_test
359292576,6912534,9721,33,roq_confirmation_inspected,train
361563394,2544025,9721,33,roq_confirmation_inspected,validation
361734258,2279345,9721,33,roq_confirmation_inspected,train
369677634,450592,9721,33,roq_confirmation_inspected,train
372393077,9181127,9721,33,roq_original_inspected,train
373326019,8244416,9721,33,roq_original_inspected,train
375858369,6994717,9721,33,roq_original_inspected,train
377295773,9798580,9721,33,roq_original_inspected,validation
377763124,735780,9721,33,roq_original_inspected,train
377848317,2840646,9721,33,robird_scaleup_v5_2_4_candidate,development_test
378620616,1099943,9721,33,roq_original_inspected,train
379147062,1952834,9721,33,robird_scaleup_v5_2_5_candidate,development_test
382007283,7954801,9721,33,roq_original_inspected,train
382037825,1287837,9721,33,roq_original_inspected,train
383099375,3635086,9721,33,roq_original_inspected,train
384354430,6260345,9721,33,robird_scaleup_v5_2_4_candidate,train
384559882,1154205,9721,33,roq_original_inspected,train
389346187,540421,9721,33,roq_original_inspected,train
389514000,306205,9721,33,roq_original_inspected,train
389636663,1163963,9721,33,robird_scaleup_v5_2_4_candidate,validation
390275662,2387199,9721,33,roq_original_inspected,train
8483707,284134,9771,34,robird_scaleup_v5_2_4_candidate,train
19178092,1366675,9771,34,robird_scaleup_v5_2_4_candidate,train
20816774,729632,9771,34,robird_scaleup_v5_2_4_candidate,train
38194569,2399135,9771,34,robird_scaleup_v5_2_4_candidate,development_test
65366259,1046402,9771,34,robird_scaleup_v5_2_4_candidate,validation
70658144,3458747,9771,34,robird_scaleup_v5_2_4_candidate,train
70974808,1627677,9771,34,roq_confirmation_inspected,train
71373390,2567886,9771,34,roq_confirmation_inspected,train
102655738,3319353,9771,34,robird_scaleup_v5_2_4_candidate,train
104225025,2391794,9771,34,robird_scaleup_v5_2_4_candidate,validation
123602163,2618543,9771,34,roq_confirmation_inspected,validation
145066212,1024783,9771,34,robird_scaleup_v5_2_4_candidate,train
146599060,6027107,9771,34,roq_confirmation_inspected,development_test
147342150,6109020,9771,34,robird_scaleup_v5_2_4_candidate,train
153616542,4691037,9771,34,robird_scaleup_v5_2_4_candidate,train
178529044,2989801,9771,34,roq_confirmation_inspected,train
190999237,6999673,9771,34,roq_confirmation_inspected,train
195437885,2469631,9771,34,robird_scaleup_v5_2_4_candidate,validation
196109689,2797775,9771,34,roq_confirmation_inspected,train
198192988,3249828,9771,34,robird_scaleup_v5_2_4_candidate,validation
258998354,2697445,9771,34,robird_scaleup_v5_2_4_candidate,train
314674422,1051869,9771,34,robird_scaleup_v5_2_4_candidate,validation
323957776,4011515,9771,34,robird_scaleup_v5_2_4_candidate,development_test
328233203,2215596,9771,34,robird_scaleup_v5_2_4_candidate,train
330446464,7002434,9771,34,robird_scaleup_v5_2_4_candidate,development_test
330539284,5503248,9771,34,roq_confirmation_inspected,validation
333445552,1348027,9771,34,roq_confirmation_inspected,development_test
333730329,3818874,9771,34,robird_scaleup_v5_2_4_candidate,train
333839758,2874215,9771,34,roq_original_inspected,train
333964300,9275928,9771,34,robird_scaleup_v5_2_4_candidate,train
334160958,3218769,9771,34,roq_confirmation_inspected,train
335697873,5801652,9771,34,roq_original_inspected,development_test
335909802,435637,9771,34,roq_original_inspected,train
335909804,435637,9771,34,roq_original_inspected,train
335995365,2954731,9771,34,roq_original_inspected,train
336393032,7102970,9771,34,roq_confirmation_inspected,train
336457428,2874215,9771,34,roq_original_inspected,train
337015871,8115440,9771,34,roq_original_inspected,train
337104336,8528788,9771,34,roq_original_inspected,train
338945937,600928,9771,34,roq_original_inspected,train
339152631,6045758,9771,34,roq_original_inspected,train
339746770,4017522,9771,34,roq_confirmation_inspected,train
346203517,6014575,9771,34,roq_confirmation_inspected,train
351711986,3237772,9771,34,roq_original_inspected,train
359746870,2418298,9771,34,roq_original_inspected,train
379091691,4599578,9771,34,robird_scaleup_v5_2_4_candidate,train
383118282,3012720,9771,34,robird_scaleup_v5_2_4_candidate,development_test
387677569,525476,9771,34,roq_original_inspected,train
142575599,2837287,9915,35,robird_scaleup_v5_2_4_candidate,train
143971440,6365289,9915,35,robird_scaleup_v5_2_4_candidate,train
147152229,27664,9915,35,robird_scaleup_v5_2_4_candidate,development_test
150512441,1699,9915,35,robird_scaleup_v5_2_4_candidate,train
159004315,6705360,9915,35,robird_scaleup_v5_2_4_candidate,train
166285539,5701916,9915,35,robird_scaleup_v5_2_4_candidate,validation
168486231,90562,9915,35,robird_scaleup_v5_2_4_candidate,development_test
181742433,682368,9915,35,robird_scaleup_v5_2_4_candidate,train
193082347,769085,9915,35,robird_scaleup_v5_2_4_candidate,train
193807511,1378,9915,35,robird_scaleup_v5_2_4_candidate,validation
196425764,1233346,9915,35,robird_scaleup_v5_2_4_candidate,development_test
210263655,5416940,9915,35,robird_scaleup_v5_2_4_candidate,train
221577891,6771124,9915,35,robird_scaleup_v5_2_4_candidate,train
241352330,621524,9915,35,robird_scaleup_v5_2_4_candidate,development_test
246983977,8229636,9915,35,robird_scaleup_v5_2_4_candidate,train
250736136,5170411,9915,35,robird_scaleup_v5_2_4_candidate,validation
254895516,6154811,9915,35,robird_scaleup_v5_2_4_candidate,train
256207182,7698934,9915,35,robird_scaleup_v5_2_4_candidate,train
270897710,175009,9915,35,roq_confirmation_inspected,validation
275622407,1607823,9915,35,roq_confirmation_inspected,train
277804149,7019463,9915,35,robird_scaleup_v5_2_4_candidate,train
281122169,8172530,9915,35,roq_confirmation_inspected,train
281320337,5202134,9915,35,roq_confirmation_inspected,train
286118640,1658475,9915,35,roq_confirmation_inspected,train
289435981,1950829,9915,35,roq_confirmation_inspected,train
332150071,979691,9915,35,roq_confirmation_inspected,train
335315137,7453584,9915,35,robird_scaleup_v5_2_4_candidate,validation
336739841,3090,9915,35,roq_confirmation_inspected,validation
340683750,8184950,9915,35,robird_scaleup_v5_2_4_candidate,train
341014314,6411357,9915,35,roq_confirmation_inspected,train
344644477,1843774,9915,35,robird_scaleup_v5_2_4_candidate,development_test
353229480,219054,9915,35,roq_confirmation_inspected,validation
