taxon_id,class_index,scientific_name,observation_id,observer_id,photo_id,license_code,attribution,original_url,url,observation_url,cohort,split,selection_basis,strict10_taxon,sha256,width,height,dhash
4381,96,Larus fuscus,223555230,1814983,396124387,cc-by,"(c) Lena Perova, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/396124387/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/396124387/large.jpeg,https://www.inaturalist.org/observations/223555230,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e442d3ff38093dd9b06013c047c9182a82a98aeab2c7973399099d7b3529707c,1024,1024,1f3f3f3c396b7172
4381,96,Larus fuscus,224066271,1297023,397077318,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/397077318/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/397077318/large.jpeg,https://www.inaturalist.org/observations/224066271,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,d92ba6c3c0a53c04e13b3431b0aaa3a6be82d079f1304285213da4729c905230,1024,576,64643523051b7268
4381,96,Larus fuscus,224066271,1297023,397077376,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/397077376/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/397077376/large.jpeg,https://www.inaturalist.org/observations/224066271,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5a69304a47bc5c2e3dac870e1bf00707d59a7da7b9b25dade2cb9df9eaba2397,576,1024,3b99d056911ce185
4381,96,Larus fuscus,224066271,1297023,397077441,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/397077441/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/397077441/large.jpeg,https://www.inaturalist.org/observations/224066271,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,69d2a0e310e84494893c0073fd03f8a8534dcadf170ee173619872611735613f,576,1024,ec6641c847508717
4381,96,Larus fuscus,226690712,2477757,402068246,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/402068246/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/402068246/large.jpeg,https://www.inaturalist.org/observations/226690712,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b5422b032de17204676208b2ad9b114b24d411214375efb287a3ac1ef8c38bdf,1024,768,0b0f526a6e524c36
4381,96,Larus fuscus,226690712,2477757,402069012,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/402069012/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/402069012/large.jpeg,https://www.inaturalist.org/observations/226690712,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,7ddb65b134132d34f590d0a958cee6c3286c05fe208381cca881e20ad961769a,1024,768,0b09465a6b135294
4381,96,Larus fuscus,226710026,3413972,402102636,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/402102636/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/402102636/large.jpeg,https://www.inaturalist.org/observations/226710026,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8f6bbb05b09646724409d6c57795334668a57abd648d797db2cba8402cc4c10a,771,1024,86e6b9bff652f8c7
4381,96,Larus fuscus,226710026,3413972,402102667,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/402102667/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/402102667/large.jpeg,https://www.inaturalist.org/observations/226710026,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,2cf58508cbb51a59472199e8a1f02a2bcab1a473f4c1a2da6018744a854c04d4,771,1024,a0ece01894e4707c
4381,96,Larus fuscus,229921948,4338319,408181847,cc-by,"(c) Jens, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/408181847/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/408181847/large.jpeg,https://www.inaturalist.org/observations/229921948,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,1730d0fa43bb09ac891024f5dcf01b94c88db1fc9fff82d59bd9a8c10e4f7f17,819,819,4018eb8ab1118986
4381,96,Larus fuscus,229921948,4338319,408181867,cc-by,"(c) Jens, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/408181867/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/408181867/large.jpeg,https://www.inaturalist.org/observations/229921948,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,ce7fc5eaca938dbe0cdd59da8fec2a58a409ae413cf49cf238259043d551466f,1019,1024,262c328b36728803
4381,96,Larus fuscus,229921948,4338319,408181898,cc-by,"(c) Jens, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/408181898/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/408181898/large.jpeg,https://www.inaturalist.org/observations/229921948,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,076b6a0407c557f6d563586d0f6ce1b56e47e5d2aeffb7e84b410d0d2b7feb64,798,794,30018f64e4e03414
4381,96,Larus fuscus,232666131,5541217,413385813,cc-by,"(c) Daniela Costa, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/413385813/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/413385813/large.jpg,https://www.inaturalist.org/observations/232666131,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6da00364985ffe02530cd2ea63271be7c1cecc73886e7272c42f1944cc9cac4e,632,632,91833318d80c1e09
4381,96,Larus fuscus,232666131,5541217,413385815,cc-by,"(c) Daniela Costa, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/413385815/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/413385815/large.jpg,https://www.inaturalist.org/observations/232666131,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8b7806bb85b1620803a922d794ad3abd0216ee8ff9b3aacea2fb65b8afff7ac9,751,751,81042aa2b0382306
4381,96,Larus fuscus,233253433,7253401,414515335,cc-by,"(c) ade sills, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/414515335/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414515335/large.jpeg,https://www.inaturalist.org/observations/233253433,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,2adfcb6b1f30b80cd370b2d6fdf9e8b298721b1ea100d3e401e61787ecd9ed52,1024,683,184948370b13c763
4381,96,Larus fuscus,233253433,7253401,414515353,cc-by,"(c) ade sills, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/414515353/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414515353/large.jpeg,https://www.inaturalist.org/observations/233253433,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,7b6fc702245280b97dd50b630cf1e58ebcec42591e125105b03dd586bf886980,1024,683,070e0a8a8c2c6035
4381,96,Larus fuscus,233253433,7253401,414515371,cc-by,"(c) ade sills, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/414515371/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414515371/large.jpeg,https://www.inaturalist.org/observations/233253433,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,9671b1af3d1e181e410e2c48b54e2ebbd3866604eaba39c8b09c8941a2797971,1024,683,048c8ed37a6c6767
4381,96,Larus fuscus,233253433,7253401,414515389,cc-by,"(c) ade sills, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/414515389/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414515389/large.jpeg,https://www.inaturalist.org/observations/233253433,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,885982caf7ac3205c68ab7c31330650acf86b4e9197ad84552a6900d9eb27d0b,1024,683,b9a549e3c7a3c74d
4381,96,Larus fuscus,233253433,7253401,414515411,cc-by,"(c) ade sills, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/414515411/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414515411/large.jpeg,https://www.inaturalist.org/observations/233253433,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8d1882d203ab905724dd1d9d6b9d6665c7ee680d54fd7aca174274fefb813201,1024,683,1113b7bfc7a3b8c8
4381,96,Larus fuscus,262908652,7199402,472212611,cc-by,"(c) Teja Yantrapalli, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/472212611/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/472212611/large.jpeg,https://www.inaturalist.org/observations/262908652,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,df8d1a007534c9f94717a4a3a385d99b01b1bd9f4bd167e851731ce93e8f52ac,1024,683,2703437593510df1
4381,96,Larus fuscus,262908652,7199402,472212626,cc-by,"(c) Teja Yantrapalli, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/472212626/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/472212626/large.jpeg,https://www.inaturalist.org/observations/262908652,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,57fc6104c9789f617824a561a029cbf078921bba6549d8c2005591414a6ae4dd,1024,683,23418592184d0903
4381,96,Larus fuscus,263903897,845409,474180310,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/474180310/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/474180310/large.jpg,https://www.inaturalist.org/observations/263903897,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,24020626eab84d035549d4700f99dc9b107526af87ec79ede2438184874c26d4,768,1024,fc0f0f19f8fc783f
4381,96,Larus fuscus,263903897,845409,474180340,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/474180340/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/474180340/large.jpg,https://www.inaturalist.org/observations/263903897,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,83b3afda8a528470eea8b10a13b1b5f04ad47ecc01dd36abf41b65b727132b27,768,1024,dc1f0711b0fcdf7f
4381,96,Larus fuscus,263903897,845409,474180354,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/474180354/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/474180354/large.jpg,https://www.inaturalist.org/observations/263903897,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,48bdd53e8eb6d71014924ae353a7b4df9a8682b3efe8bc30aded6a20a83ad1a3,768,1024,1f1f0fb731f89f1f
4381,96,Larus fuscus,265498547,8465560,476900737,cc-by,"(c) Rich Agar, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/476900737/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/476900737/large.jpg,https://www.inaturalist.org/observations/265498547,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,f05a022b92249a84748583de2ebc0d5f27be1e0615ac80e2a91b8f5740ac10c3,1024,1024,cf99e120b16c4260
4381,96,Larus fuscus,265498547,8465560,476900758,cc-by,"(c) Rich Agar, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/476900758/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/476900758/large.jpg,https://www.inaturalist.org/observations/265498547,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,1a4c1b84fc35181f994e44d9b99fd37856889a8f1147423744c11b997c1356fb,1024,1024,5fa717f1dc260707
4381,96,Larus fuscus,275813966,6519945,495485709,cc-by,"(c) Craig Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/495485709/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/495485709/large.jpeg,https://www.inaturalist.org/observations/275813966,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6c4a162a7074930a1f428c96c4e56a5f40ae99e7c9f924dca0b798b7740c6102,1024,768,0000081030e08890
4381,96,Larus fuscus,275813966,6519945,495485987,cc-by,"(c) Craig Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/495485987/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/495485987/large.jpeg,https://www.inaturalist.org/observations/275813966,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,389ef034cd2da3f4aebdabe93c79ca1d7b49f74638619ad3f17a7ed62f66524e,1024,768,0800001830e48890
4381,96,Larus fuscus,276087568,7056259,495892672,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/495892672/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/495892672/large.jpeg,https://www.inaturalist.org/observations/276087568,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,59f4b6a060ecf7ae20869eae9351ea6e685e6f90726655448118e83b9b0694bd,577,1024,053a32899b3a31e6
4381,96,Larus fuscus,276087568,7056259,495892802,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/495892802/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/495892802/large.jpeg,https://www.inaturalist.org/observations/276087568,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e8ab4007e0ae25e0c036e759ffcdaeda3302aebdc3c51e3309492d904ab9cdae,577,1024,063593cc4d1ad873
4381,96,Larus fuscus,276730386,6681506,496923746,cc-by,"(c) Charlotte Forrest-King, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/496923746/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/496923746/large.jpeg,https://www.inaturalist.org/observations/276730386,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e8299c3a4b5f1d15370359e12755e15f7f3688ba96ff72d5327656807b647471,1024,686,7e1a9dcc6e331b09
4381,96,Larus fuscus,276730386,6681506,496923852,cc-by,"(c) Charlotte Forrest-King, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/496923852/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/496923852/large.jpeg,https://www.inaturalist.org/observations/276730386,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8c6f6a63f75c69ee85ba83c14c1ab3654fca3598c92eb7aa67936eff9c3a8dd4,1024,683,464683c7cf071301
4381,96,Larus fuscus,277793666,5028199,498796124,cc-by,"(c) Григорий Потапов, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/498796124/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/498796124/large.jpeg,https://www.inaturalist.org/observations/277793666,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,2f3777dec8d7a26bf167aacfdec376f90d47d6bb57548011acfa2649554c1722,1024,744,fa30b1b0b0b4b030
4381,96,Larus fuscus,277793666,5028199,498796655,cc-by,"(c) Григорий Потапов, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/498796655/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/498796655/large.jpeg,https://www.inaturalist.org/observations/277793666,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,81cf01a59027005dbdb792232913750063c58e4de290f79f9ea6c835c3bb1bb1,1024,773,feb4949098563030
4381,96,Larus fuscus,280054745,110005,502947494,cc-by,"(c) Paul Prior, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/502947494/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/502947494/large.jpg,https://www.inaturalist.org/observations/280054745,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,80a91ab26e3cc6e4ea7f616c6207091e610b4ad1f6e424c5965e9bc8940b28a5,1024,600,9b91913131326828
4381,96,Larus fuscus,280054745,110005,502949671,cc-by,"(c) Paul Prior, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/502949671/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/502949671/large.jpg,https://www.inaturalist.org/observations/280054745,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,dde2326f00a1afec9d03a47dfe07a8ea432bbb81df991d83edff30a46204dd4c,1024,543,2346a323211a7958
4381,96,Larus fuscus,280054745,110005,502950498,cc-by,"(c) Paul Prior, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/502950498/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/502950498/large.jpg,https://www.inaturalist.org/observations/280054745,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,0faa4b22235a9268d60d90b6a9c229f328616527467139c9c1ca211011660b97,1024,645,95a61353d2761a34
4381,96,Larus fuscus,280054745,110005,502952161,cc-by,"(c) Paul Prior, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/502952161/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/502952161/large.jpg,https://www.inaturalist.org/observations/280054745,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,18e37dcdffe269f1a578d82547b9a44d8204469c3bbadd7fdea081ec82ca4f0e,1024,672,2cc93f29ecf25e72
4381,96,Larus fuscus,291021314,7308683,523573362,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/523573362/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523573362/large.jpg,https://www.inaturalist.org/observations/291021314,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,0f4421e837587e3e262f490551ef94e415799c119b244d3e0b018b83439000d6,768,1024,ba8c03597cc6ded4
4381,96,Larus fuscus,291021314,7308683,523573487,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/523573487/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/523573487/large.jpg,https://www.inaturalist.org/observations/291021314,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,d5268cd67fa3b1b7db1c2a072e12bee105dbb923a5fa68a5a8e9b7e173eca6ce,768,1024,128044e6f96c4fb1
4381,96,Larus fuscus,297649869,3140511,536067816,cc-by,"(c) Kryštof Boura, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/536067816/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536067816/large.jpg,https://www.inaturalist.org/observations/297649869,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,98d099faff5e1bb71377382d5c747e43c3a0e905aece7580b956c6a17c50c2b9,1024,768,ff2b20303050708b
4381,96,Larus fuscus,297649869,3140511,536067868,cc-by,"(c) Kryštof Boura, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/536067868/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536067868/large.jpg,https://www.inaturalist.org/observations/297649869,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,78a4d1bb50dd76c2634edf6c3055b840d8f2e978dcc8d88dac8fbf6da0365464,1024,768,ff2200303030704b
4381,96,Larus fuscus,298026411,8465560,536783421,cc-by,"(c) Rich Agar, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/536783421/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536783421/large.jpg,https://www.inaturalist.org/observations/298026411,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,3babff36b0854839cd962f3c646c610974f70b1338b6f0e92d09d44d19f9f36a,1024,1024,06001432281e5dae
4381,96,Larus fuscus,298026411,8465560,536783465,cc-by,"(c) Rich Agar, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/536783465/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536783465/large.jpg,https://www.inaturalist.org/observations/298026411,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a9d1913b56eb3a6a2f82c7bba2c8580365d28fe1dac916329dc0498d4d4f7415,1024,1024,0080a0a0c9d93dfe
4381,96,Larus fuscus,298026411,8465560,536783483,cc-by,"(c) Rich Agar, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/536783483/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536783483/large.jpg,https://www.inaturalist.org/observations/298026411,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,12188d496f963718586ce642498319faf5a56613bec4a1680f6566a9a3a5c7d9,1024,1024,5d1f0f63391d1703
4381,96,Larus fuscus,309447620,7102928,558407065,cc-by,"(c) Тимофей Рыбаков, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/558407065/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558407065/large.jpg,https://www.inaturalist.org/observations/309447620,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,ab5193023a553b9c526b62882223aab6381228ae0054429ccfdccad920bc1b36,1024,768,ffffffffef5fff7b
4381,96,Larus fuscus,309447620,7102928,558407069,cc-by,"(c) Тимофей Рыбаков, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/558407069/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558407069/large.jpg,https://www.inaturalist.org/observations/309447620,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,30169f8142f5b62c5e5ff6f6096375623c7f25e499a35d09f16c52a87870f06b,1024,768,00123a4ed4ac6945
4381,96,Larus fuscus,309451588,7102928,558414368,cc-by,"(c) Тимофей Рыбаков, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/558414368/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558414368/large.jpg,https://www.inaturalist.org/observations/309451588,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,29f8fecfe5cbc93474acaade94c37e8953b0d86d5c8ce7bd04c706beb0234d97,1024,768,0000102010580804
4381,96,Larus fuscus,309451588,7102928,558414370,cc-by,"(c) Тимофей Рыбаков, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/558414370/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558414370/large.jpg,https://www.inaturalist.org/observations/309451588,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,0ba2916ea157c7f7fba51a3bb6e7dc3291ca3f2a799bedbad987befb70ffd7a8,1024,768,371f1f0750d00217
4381,96,Larus fuscus,309451588,7102928,558414391,cc-by,"(c) Тимофей Рыбаков, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/558414391/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558414391/large.jpg,https://www.inaturalist.org/observations/309451588,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,21e1323cbd51dec5a6279c6cf2c69d289192c416785827537b5e577b8133b8cd,1024,768,050d67470717270f
4381,96,Larus fuscus,309451588,7102928,558414395,cc-by,"(c) Тимофей Рыбаков, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/558414395/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558414395/large.jpg,https://www.inaturalist.org/observations/309451588,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c8dda7c73b3d290fada9252850cf8309d228a717247f44fe3ba19f11aacc4b52,1024,768,1020204808060108
4388,95,Larus dominicanus,256536453,8422888,459979879,cc-by-sa,"(c) Fernanda Tupini, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/459979879/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459979879/large.jpg,https://www.inaturalist.org/observations/256536453,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,7ef922a3333cf02cfdf50f314ca2d695a3d1fb82b46354aab973c086b674dbc1,1024,768,2f2c768034b3393a
4388,95,Larus dominicanus,256536453,8422888,459979900,cc-by-sa,"(c) Fernanda Tupini, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/459979900/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459979900/large.jpg,https://www.inaturalist.org/observations/256536453,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,4227b0a71b6b46ba9b035befbd3c558ce4d7729de5c2041edb1a1e839dcfb0a5,1024,768,272c728011920d17
4388,95,Larus dominicanus,256536453,8422888,459979913,cc-by-sa,"(c) Fernanda Tupini, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/459979913/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459979913/large.jpg,https://www.inaturalist.org/observations/256536453,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6f4d54d676f8ffedcbc82e8c5185e4d7691e541c6058088e6d2f04094c576008,1024,768,bcb0d8221093d778
