taxon_id,class_index,scientific_name,observation_id,observer_id,photo_id,license_code,attribution,original_url,url,observation_url,cohort,split,selection_basis,strict10_taxon,sha256,width,height,dhash,difficulty,difficulty_bin
6937,83,Anas crecca,326498050,5603162,591335734,cc-by,"(c) Rob Santry, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/591335734/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/591335734/large.jpg,https://www.inaturalist.org/observations/326498050,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b381e366e487c041c89bcbe3af350b64da82fbf6a558a42d3120dea86b824e65,768,1024,4e5f4cd95e1a4327,3.4833586,1
6937,83,Anas crecca,326498050,5603162,591335782,cc-by,"(c) Rob Santry, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/591335782/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/591335782/large.jpg,https://www.inaturalist.org/observations/326498050,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8bb656f1a55ed26313948daea8738fb04e351e301fbf4a34e576c0acb5d6975b,768,1024,8e0c3189c9c99cd4,3.2654698,1
6937,83,Anas crecca,337455772,90390,613456735,cc-by,"(c) Justin Quintanilla, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/613456735/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/613456735/large.jpg,https://www.inaturalist.org/observations/337455772,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,13d7263122a80c2b4f3496f14fcffdcb2870e77f006bed738ddac5a4efa23111,1024,683,92165bf3617353a3,3.5060647,1
6937,83,Anas crecca,337455772,90390,613456754,cc-by,"(c) Justin Quintanilla, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/613456754/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/613456754/large.jpg,https://www.inaturalist.org/observations/337455772,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,0bda50c5e2676c399c5dda2812cf36d783ef37395da774d89735773dedd69a6c,1024,683,397ba79313030c0c,3.2933412,1
6937,83,Anas crecca,342943602,8109971,624590347,cc-by,"(c) K.P., some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/624590347/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624590347/large.jpg,https://www.inaturalist.org/observations/342943602,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5377a7ba671b0aae58fa72277cf3c64b7ef8ab9dffdb0302508b6575859efe96,692,473,4d992a5698b234b3,3.2797008,1
6937,83,Anas crecca,342943602,8109971,624590365,cc-by,"(c) K.P., some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/624590365/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624590365/large.jpg,https://www.inaturalist.org/observations/342943602,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,13d8a9127bad828241e01361c68a9090643b19b4aaa18bfe2e074fae94fc2013,648,492,ec64c8e4e56494cd,3.328877,1
6937,83,Anas crecca,345441168,5846286,629545340,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/629545340/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/629545340/large.jpg,https://www.inaturalist.org/observations/345441168,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8255a4524f832a40da15c6099293784af9f8f155a74ec60080222b218cddc46f,1024,677,091b4f48616c463d,3.2922635,1
6937,83,Anas crecca,345441168,5846286,629545366,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/629545366/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/629545366/large.jpg,https://www.inaturalist.org/observations/345441168,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5aecc33d5eb6468b6fb0f1bfb8b7bcbdd1c7799eeab7c564dba596e101f26748,1024,681,1302e9e960636915,3.1888688,1
6987,87,Anas superciliosa,47881576,1768249,75953001,cc-by,"(c) Thomas Nataprawira, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/75953001/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/75953001/large.jpeg,https://www.inaturalist.org/observations/47881576,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c4c3cac8eb15da2b4a00cff24fe8f548a148c22cb8942dc80208ac8659890c6b,1024,767,7230b084ca9e98ba,2.7185066,0
6987,87,Anas superciliosa,47881576,1768249,75953006,cc-by,"(c) Thomas Nataprawira, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/75953006/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/75953006/large.jpeg,https://www.inaturalist.org/observations/47881576,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6852b1279fce43d1f0af478e2afd42fb73041e4becc66be9bba9ff0e9bca7830,1024,768,1e1c1e1ef77f6b6a,3.531169,1
6987,87,Anas superciliosa,66878552,3906011,107914648,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/107914648/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107914648/large.jpeg,https://www.inaturalist.org/observations/66878552,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6ea284d1cb46f9c47832c5fbe8d63a5c8eae2c65acd3cb212c51d41ff70bdf5e,453,456,377d3eececc11070,3.5592194,2
6987,87,Anas superciliosa,66878552,3906011,107914652,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/107914652/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107914652/large.jpeg,https://www.inaturalist.org/observations/66878552,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,98804f6167f7165ab5924cde040a3f1605f01436b96bb0f1bb25fb5b0cbddbc7,562,562,2f7f9ee6e68130b3,3.2769809,1
6987,87,Anas superciliosa,138081575,5154363,235943238,cc-by,"(c) Jonno Downes, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/235943238/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/235943238/large.jpg,https://www.inaturalist.org/observations/138081575,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,1425e7dd3b3a792b694b4d0cf768c74441e3acf3769e67e13fc8b3c0bd10d7ff,1024,683,60301319c1c0f099,2.8444436,0
6987,87,Anas superciliosa,138081575,5154363,235943899,cc-by,"(c) Jonno Downes, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/235943899/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/235943899/large.jpg,https://www.inaturalist.org/observations/138081575,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,67ec5ec907233b73aa60af02705a0aff47931c37af7306d6b15ca095ce38722f,1024,683,3435256de5e4cc4c,3.1477761,1
6987,87,Anas superciliosa,303274020,9528537,546603502,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/546603502/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/546603502/large.jpg,https://www.inaturalist.org/observations/303274020,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,40ce033d8bc7834b63e89d8e0b754cd4764af3de0d7176f805a1c1ce11d54f2f,1024,769,c7e3df7e35bf870f,3.1353493,1
6987,87,Anas superciliosa,303274020,9528537,546603594,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/546603594/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/546603594/large.jpg,https://www.inaturalist.org/observations/303274020,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b70a364247907f610751a889b15c78af1bdc6d028308d5f37ef1b39c4931222c,1024,769,5222478f3d733121,3.7428687,2
6987,87,Anas superciliosa,324098195,6011298,586546378,cc-by,"(c) quinkana, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/586546378/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/586546378/large.jpg,https://www.inaturalist.org/observations/324098195,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b21f5b4400761089cd7a110a509a21dc76bff5ebc3245a53375b7651c7b8c5f6,1024,768,eff779597b323a12,3.4140067,1
6987,87,Anas superciliosa,324098195,6011298,586546397,cc-by,"(c) quinkana, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/586546397/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/586546397/large.jpg,https://www.inaturalist.org/observations/324098195,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5f52443faedc8578766975118477c4f781325188d34b523a2e91de1f982b5741,1024,768,e7f7f33979393f1b,3.8890562,2
6987,87,Anas superciliosa,324673339,7378384,587696450,cc-by,"(c) Saira Manns, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/587696450/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/587696450/large.jpg,https://www.inaturalist.org/observations/324673339,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,4f433ea31dc7b13cbda51388e8401f50a93c0c8224b0e35b8b581813fc6612e2,576,1024,c5ceccd199626734,3.160228,1
6987,87,Anas superciliosa,324673339,7378384,587696453,cc-by,"(c) Saira Manns, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/587696453/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/587696453/large.jpg,https://www.inaturalist.org/observations/324673339,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,435b87f8a48d82dab4747a7fd3c9191a827c35dbbe430f27455ba7e7bec42776,576,1024,b4fc484471f40818,2.7330577,0
7109,13,Lophodytes cucullatus,78368650,228106,128244611,cc-by,"(c) Emma Walker, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/128244611/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/128244611/large.jpg,https://www.inaturalist.org/observations/78368650,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,041397aab2c1c3595145b9e12849ce4811ab77cd3bb423cc0940279455924f25,1024,768,ce0f1f1f341c1c1c,3.5211334,1
7109,13,Lophodytes cucullatus,78368650,228106,128244629,cc-by,"(c) Emma Walker, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/128244629/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/128244629/large.jpg,https://www.inaturalist.org/observations/78368650,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,27264f0c40c85986ef9e940a559ac8ef85317747340e6c7b3fb5a2be9c4be6c8,1024,768,8e1e0f1f10181818,3.341598,1
7109,13,Lophodytes cucullatus,101738815,483232,169940056,cc-by,"(c) aga_ing, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/169940056/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/169940056/large.jpeg,https://www.inaturalist.org/observations/101738815,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,73cc04ea0d2a49ccba05b8f20b66943946b31ef5bb7d6e92f281b6ce14f89264,1024,1024,0952904c0c24a307,3.3031585,1
7109,13,Lophodytes cucullatus,101738815,483232,169940067,cc-by,"(c) aga_ing, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/169940067/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/169940067/large.jpeg,https://www.inaturalist.org/observations/101738815,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a0abe8454504c45775c79d5bd9b1803a0559115bdafa2deea716a8fdd1dcf459,1024,1024,f8d8ace46ec1712c,3.1314287,1
7109,13,Lophodytes cucullatus,105102716,5040399,176269389,cc-by,"(c) Island Green Strong, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/176269389/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/176269389/large.jpg,https://www.inaturalist.org/observations/105102716,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,31cc5fc1b81c783f21248fa34f78d71492fb5b7088d3ab92d9ae070961e78f49,768,1024,5d53929969eb2cad,3.06007,0
7109,13,Lophodytes cucullatus,105102716,5040399,176269587,cc-by,"(c) Island Green Strong, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/176269587/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/176269587/large.jpg,https://www.inaturalist.org/observations/105102716,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,2fa06769bd0e2e5df9a2e884c917b85210177476d9133a63e876482c6a07299c,768,1024,f0d8a8c8e0605810,3.057027,0
7109,13,Lophodytes cucullatus,115837959,2361065,195507675,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/195507675/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/195507675/large.jpeg,https://www.inaturalist.org/observations/115837959,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,9526d50c236ba4c1d563ddda00e153879bf478aede40f3f0534117f606c56c0e,1024,1010,f4b42131696b1930,3.4314384,1
7109,13,Lophodytes cucullatus,115837959,2361065,195507908,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/195507908/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/195507908/large.jpeg,https://www.inaturalist.org/observations/115837959,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c0d6b361295ea87a31d99765918ea42776483ba607952fc1907bb8de588828fd,768,1024,06c1030612031702,3.4084892,1
7109,13,Lophodytes cucullatus,190399447,2700324,333762955,cc-by,"(c) Shannon Jackowicz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/333762955/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/333762955/large.jpeg,https://www.inaturalist.org/observations/190399447,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6baa3f190e4532ecd6bb87712386282e43c623c5b13ad4fc2f723fdfb31ec75f,576,1024,7d6c894949cbd2f5,2.8747804,0
7109,13,Lophodytes cucullatus,190399447,2700324,333762967,cc-by,"(c) Shannon Jackowicz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/333762967/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/333762967/large.jpeg,https://www.inaturalist.org/observations/190399447,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,66da56f6a7206d50642c6ec344494d1ad78e0212489b1af2ec29a601466d2f00,576,1024,3533276361372369,2.9608712,0
7109,13,Lophodytes cucullatus,233867156,2408765,415674455,cc-by,"(c) Tom Heijnen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/415674455/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415674455/large.jpeg,https://www.inaturalist.org/observations/233867156,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e2f43d14ceb615b2b042fed2fa37ceb05c88b0eb45daeb5e68dfff02c7535fdc,1024,683,1c335b38b9999b57,3.26246,1
7109,13,Lophodytes cucullatus,233867156,2408765,415674457,cc-by,"(c) Tom Heijnen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/415674457/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415674457/large.jpeg,https://www.inaturalist.org/observations/233867156,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c2fa94c035eef109b7203df5ac5968cc0469d02dde092906e26c8ad8b4d0f0ff,1024,683,2c0d0b0918494b27,3.1818933,1
7109,13,Lophodytes cucullatus,235248712,6668973,418343193,cc-by,"(c) Ashley N, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/418343193/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/418343193/large.jpeg,https://www.inaturalist.org/observations/235248712,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5bc0bc6bd96774051a13a3d58eb9a5743a5c5bc8dea6bdd8e80349b93f9c2269,768,1024,7fce4f9f0300c04a,3.156696,1
7109,13,Lophodytes cucullatus,235248712,6668973,418343220,cc-by,"(c) Ashley N, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/418343220/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/418343220/large.jpeg,https://www.inaturalist.org/observations/235248712,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,f08ae359adb3dc8ada2b8e7268b3f2199f335db65f8928533fdedb65491d3ee8,1024,768,1080900b03f23272,3.460397,1
7109,13,Lophodytes cucullatus,266258008,1416674,478371516,cc-by,"(c) Rhonda L Broussard, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/478371516/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/478371516/large.jpeg,https://www.inaturalist.org/observations/266258008,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,d3f4ff5cdbbef95d6fca9512428bba39d6e52cfccd5f01c9d590bf44b7c0aece,1024,768,3e3c3b3727150d9e,3.0501301,0
7109,13,Lophodytes cucullatus,266258008,1416674,478373148,cc-by,"(c) Rhonda L Broussard, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/478373148/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/478373148/large.jpeg,https://www.inaturalist.org/observations/266258008,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,4fe292ffa6c6e8193802ba677f4e627722a7b7dfa7f03cc878d19808315f1cc7,1024,768,c409020624219305,2.9710906,0
7109,13,Lophodytes cucullatus,304371769,1859794,548697668,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/548697668/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/548697668/large.jpg,https://www.inaturalist.org/observations/304371769,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5151e1c6956b471bc30087448ac63606fd55d79a1815c9644b253c74e9c23ead,1024,906,0b8421319197ccc6,2.896182,0
7109,13,Lophodytes cucullatus,304371769,1859794,548697729,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/548697729/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/548697729/large.jpg,https://www.inaturalist.org/observations/304371769,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,871db28f2275a8629a6f284e11fe3f9f7ea78d2e02257a0ee0a2bb4fe9f2c5fe,731,1024,9edb9bbb615b5a98,2.8626194,0
7109,13,Lophodytes cucullatus,338826527,8063284,616252913,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/616252913/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616252913/large.jpg,https://www.inaturalist.org/observations/338826527,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5688db6413bbe585165fcd9988630c22ca10d90ca0f2ea79258795a12ce82d8a,1024,683,2e3c1232321b333c,3.1515028,1
7109,13,Lophodytes cucullatus,338826527,8063284,616252917,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/616252917/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616252917/large.jpg,https://www.inaturalist.org/observations/338826527,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,edc4ff21bb8d1263160f4d79d831b4ce8ba4906a8ac53fef72f0b9b49782698a,1024,683,7d3a9ed29d09c98d,3.1182775,1
7294,14,Eremophila alpestris,133228892,85608,226901587,cc-by,"(c) biolsamuel, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/226901587/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226901587/large.jpeg,https://www.inaturalist.org/observations/133228892,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,72e3552bc29291f1680a56313759d4c1c9a096068e43a863271d29a51c30530d,1024,885,e46e31083beac4cd,2.5664227,0
7294,14,Eremophila alpestris,133228892,85608,226901635,cc-by,"(c) biolsamuel, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/226901635/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226901635/large.jpeg,https://www.inaturalist.org/observations/133228892,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,844ce18cac93cc9c445693ce3a3756733408e0743092c9b23a706ad99360abec,1024,1017,d232736c4133f0c9,2.646022,0
7294,14,Eremophila alpestris,138560828,3367509,236852230,cc-by-sa,"(c) Robin Holm, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/236852230/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/236852230/large.jpeg,https://www.inaturalist.org/observations/138560828,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,6782b7b1c41f57fbf5894b93c490a0630136afc6c3f549dd2991b4ef9ff0a929,1024,1024,0d0f141013110104,2.5461366,0
7294,14,Eremophila alpestris,138560828,3367509,236852256,cc-by-sa,"(c) Robin Holm, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/236852256/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/236852256/large.jpeg,https://www.inaturalist.org/observations/138560828,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,0b3be1bf018e243a152f5c68b89078fb3e0c563df50d74d43e2bfbddaa7647d2,1024,1023,0703139f0d333919,2.9106321,0
7294,14,Eremophila alpestris,138560828,3367509,236852278,cc-by-sa,"(c) Robin Holm, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/236852278/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/236852278/large.jpeg,https://www.inaturalist.org/observations/138560828,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,032e0350b6abceb24f586375ccee807f32316cd7b28c266f174d8a8d6c8c90cb,1024,1024,070f05301101010c,2.5374773,0
7294,14,Eremophila alpestris,233867152,2408765,415674353,cc-by,"(c) Tom Heijnen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/415674353/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415674353/large.jpeg,https://www.inaturalist.org/observations/233867152,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a19cb509a76d56f299b3f135bfb87816a11e2a0658489178cec772bd0c6f33b7,1024,683,4fb91e8f0f343333,3.020871,0
7294,14,Eremophila alpestris,233867152,2408765,415674388,cc-by,"(c) Tom Heijnen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/415674388/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415674388/large.jpeg,https://www.inaturalist.org/observations/233867152,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e329fce8e56b27a88676c70dc403b8bd2997036b260ac7711ffdc87603325cf8,1024,683,279ab68e0e343637,2.9423468,0
7294,14,Eremophila alpestris,249079705,4664752,445183273,cc-by,"(c) Cayman Lanzone, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/445183273/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/445183273/large.jpeg,https://www.inaturalist.org/observations/249079705,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,492efc9c3f84fe6033a702b3a77e973ba48e500349c60c99855a98f76290c0d4,768,1024,6c382d33726489e5,2.5561075,0
7294,14,Eremophila alpestris,249079705,4664752,445183308,cc-by,"(c) Cayman Lanzone, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/445183308/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/445183308/large.jpeg,https://www.inaturalist.org/observations/249079705,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c6b9ba1517710562f0a57cd5e97aba5af298419126fcf1d7a4d60ee43594f452,768,1024,4c3caa1324c866a6,2.5034904,0
7294,14,Eremophila alpestris,262318692,1076217,527088344,cc-by,"(c) CaracalShan, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/527088344/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/527088344/large.jpg,https://www.inaturalist.org/observations/262318692,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,3432fd0bb195cca972771c5c0934871fb8faf34da63d1669ceeea9881cf7183c,800,533,e3c2cecad6a2cbba,2.9278274,0
7294,14,Eremophila alpestris,262318692,1076217,527088653,cc-by,"(c) CaracalShan, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/527088653/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/527088653/large.jpg,https://www.inaturalist.org/observations/262318692,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a9d517b0070a68e78f700b418e12d65440e07facb5aad674df75134f6c7c2703,800,533,3ff8c51fc56479b5,2.7402427,0
